uid,name,type,city,country,address,lat,lng,phone,website,price,hours,bio,source_url
1555927,Speak Low,Bar,Shanghai,China,"579 Fuxing Zhong Road, Huangpu, Shanghai,",31.21484356928953,121.46371031438365,+86 21 6416 0133,,Average price per cocktail $19,Evening: Mon – Sun,A hidden speakeasy institution that is no longer such a secret but Speak Low still maintains its position in the upper echelons of both The World’s and Asia’s 5,https://www.the50.com/discovery/Establishments/China/Shanghai/Speak-Low.html
1555966,Baltra Bar,Bar,Mexico City,Mexico,"Iztaccihuatl 36D, Hipódromo, Mexico City, 06100",19.409502146450205,-99.17105868588222,+52 55 5264 1279,https://baltra.bar/,Average price per cocktail $12,Mon – Sun,"Named after one of the Galápagos Islands, Baltra acts like a warm living room, as chatty groups of locals scatter themselves among the grey couches and couples",https://www.the50.com/discovery/Establishments/Mexico/Mexico-City/Baltra-Bar.html
1555997,Becketts Kopf,Bar,Berlin,Germany,"Pappelallee 64, Prenzlauer Berg, Berlin, 10437",52.545603242084795,13.414651215181236,+49 30 44035880,http://becketts-kopf.de/,Average price per cocktail $15,Evening: Mon – Sun,"Becketts Kopf is named after Irish playwright Samuel Beckett, and given that 'Kopf' translates as 'head' it goes some way to explaining the rather intimidating",https://www.the50.com/discovery/Establishments/Germany/Berlin/Becketts-Kopf.html
1556026,Buck & Breck,Bar,Berlin,Germany,"Brunnenstrasse 177, Mitte, Berlin, 10119",52.53213344308329,13.39675701518061,,http://www.buckandbreck.com,Average price per cocktail $10,Evening: Mon – Sun,"Despite its 21st-century bar credentials – nondescript door with blinking ‘Closed’ sign, a sleek, Swiss-designed central bar seating just 14 guests – Buck and B",https://www.the50.com/discovery/Establishments/Germany/Berlin/Buck-and-Breck.html
1556103,The Curtain Club,Bar,Berlin,Germany,"The Ritz-Carlton, Potsdamer Platz 3, Mitte, Berlin, 10785",52.50990525462742,13.373928961416619,+49 30 337776196,https://www.ritzcarlton.com/en/hotels/germany/berlin/dining/the-curtain-club,Average price per cocktail $16,Evening: Mon – Sun,The Ritz-Carlton's resident cocktail bar can be found hidden behind curtains just off its magnificent lobby – although the sound of live music may give its loca,https://www.the50.com/discovery/Establishments/Germany/Berlin/The-Curtain-Club.html
1582082,Carico,Bar,Milan,Italy,"Via Savona, 1, Conchetta, Milan, Lombardy , 20144",45.4561831,9.1703628,+39 345 943 1361,https://www.carico.io/,Average price per cocktail $13,Wed – Mon,"In contrast with many of the city’s traditional drinking establishments, Carico, led by pre-eminent bartender Dom Carella, offers a cutting edge yet laid-back a",https://www.the50.com/discovery/Establishments/Italy/Milan/Carico.html
1582150,Toca da Raposa,Bar,Lisbon,Portugal,"R. da Condessa 45, Bairro Alto, Lisbon, 1200-302",38.7131175,-9.1419303,,https://www.instagram.com/tocaraposa.lisboa/?hl=en,Average price per cocktail $13,Thurs – Sun,"This original, contemporary cocktail bar has its finger on the pulse when it comes to sustainability trends. Toca da Raposa’s founder, Constança Cordeiro, highl",https://www.the50.com/discovery/Establishments/Portugal/Lisbon/Toca-da-Raposa.html
1582158,Ce La Vi,Bar,Singapore,Singapore,"1 Bayfront Avenue Marina Bay Sands Hotel Tower3, Marina South, Singapore, 18971",1.2829764,103.8604745,65 6508 2188,https://www.celavi.com/en/singapore/,Average price per cocktail $25,Mon – Sun,"Definitely a contender for best rooftop in Singapore, Ce La Vi has food and drink to rival its views of the city – and that’s saying something. Spanning the top",https://www.the50.com/discovery/Establishments/Singapore/Singapore/Ce-La-Vi.html
1582196,Bar dos Arcos,Bar,São Paulo,Brazil,"Praça Ramos de Azevedo, República, São Paulo, 01037-010",-23.545426199999984,-46.643476325964386,,https://linktr.ee/bardosarcos,Average price per cocktail $8,All day & evening: Tue – Sat,"There's more than a hint of the surreal about Bar dos Arcos. Built among the foundations of the historic Theatro Municipal de São Paulo, the interior is all exp",https://www.the50.com/discovery/Establishments/Brazil/São-Paulo/Bar-dos-Arcos.html
1582212,Mother,Bar,Toronto,Canada,"874 Queen Street West, Trinity Bellwoods, Toronto, Ontario, M6J 1G3",43.64519857912153,-79.42315113255627,1 416 537 1928,https://www.motherdrinks.co/,Average price per cocktail $15,Mon – Sun,"Mother is a stylish little bar, with a simple mission: to showcase the very best, hyper-seasonal produce, and to play with flavour through the medium of ferment",https://www.the50.com/discovery/Establishments/Canada/Toronto/Mother.html
1582221,Nacarat Bar,Bar,Montreal,Canada,"900 René-Lévesque Boulevard West, Ville-Marie, Montreal, Québec , H3B 4A5",45.5006599,-73.5680847,1 514 954 2872,https://www.barnacarat.com/,Average price per cocktail $17,Evening: Tue – Sat,"Bar Nacarat is set within the glitzy Fairmont Queen Elizabeth, combining a seriously chic cocktail lounge and an elegant roof terrace. In non-COVID-times, the d",https://www.the50.com/discovery/Establishments/Canada/Montreal/Nacarat-Bar.html
1582310,The Cadier Bar,Bar,Stockholm,Sweden,"Grand Hôtel, Södra Blasieholmshamnen 8, Norrmalm, Stockholm, 111 48 Stockholm",59.32953018165896,18.073639016072317,+46 8 679 35 85,https://www.grandhotel.se/,Average price per cocktail $22,All day: Mon – Sun,"Sitting within the landmark Grand Hôtel, this smart, oak-panelled bar is named for the hotel’s founder, Régis Cadier, who wished for it to be a haven for epicur",https://www.the50.com/discovery/Establishments/Sweden/Stockholm/The-Cadier-Bar.html
1604122,Law & Order,Bar,Amsterdam,Netherlands,"Voetboogstraat 4, Binnenstad, Amsterdam, North Holland, 1012",52.36834297978581,4.8884025160730555,31 20 362 6697,https://www.lawandorderbar.com/,Average price per cocktail $16,Evenings: Wed – Mon,"Law & Order gets its name, not from the crime television series franchise, but rather the street this cocktail bar resides on, and specifically its varied histo",https://www.the50.com/discovery/Establishments/Netherlands/Amsterdam/Law-and-Order.html
1604124,Fable,Bar,Cape Town,South Africa,"Corner Bree &, Wale St, City Centre, Cape Town, Western Cape, 8000",-33.92250058064144,18.41428271558022,+27 66 009 7786,https://fablecocktailbar.capetown/,Average price per cocktail $8,Tue – Sat,"This Cape Town bar aims to tell local stories through the medium of cocktails, with each drink on the menu based on a different fable. The cocktail list is a wo",https://www.the50.com/discovery/Establishments/South-Africa/Cape-Town/Fable.html
1604137,Röda Huset,Bar,Stockholm,Sweden,"Malmskillnadsgatan 9, Norrmalm, Stockholm, 111 57",59.33275048166008,18.06391571629906,+46 8 480 043 97,https://rodahuset.nu/,Average price per cocktail $18,Mon – Sat,"Stockholm restaurant and bar Röda Huset, or The Red House, is indeed located in a red building, spanning three floors in an urban setting. Renowned bartender Ha",https://www.the50.com/discovery/Establishments/Sweden/Stockholm/Röda-Huset.html
1604158,Electric Pawn Shop,Bar,Dubai,United Arab Emirates,"The H Dubai, 1 Sheikh Zayed Rd, Trade Centre, Dubai,",25.23026388388088,55.284938615412095,+971 4 501 8888,https://www.electricpawnshop.com/,Average price per cocktail $19,Mon – Sun,You might be surprised to find this counterculture drinking den tucked away on the ground floor of the luxury H Dubai Hotel. Electric Pawn Shop is all about neo,https://www.the50.com/discovery/Establishments/United-Arab-Emirates/Dubai/Electric-Pawn-Shop.html
1604169,Nosso,Bar,Rio de Janeiro,Brazil,"R. Maria Quitéria, 91, Ipanema, Rio de Janeiro, 22410-040",-22.983351684972963,-43.20936448462395,+55 21 99619-0099,https://www.nossoipanema.com/,Average price per cocktail $8,Tue – Sun,"Set over three floors in Rio de Janeiro’s Ipanema, Nosso is a decidedly laid-back and welcoming space that is equal parts restaurant and cocktail bar. Light, ai",https://www.the50.com/discovery/Establishments/Brazil/Rio-de-Janeiro/Nosso.html
1604208,Bar Chef,Bar,Toronto,Canada,"472 Queen St W , Alexandra Park, Toronto, Ontario, ON M5V 2B2",43.6480556,-79.4001466,+1 416 868 4800,https://www.barchef.com/,Average price per cocktail $25,Mon — Sun,"When visionary Frankie Solarik opened BarChef in Montreal's Alexandra Park neighborhood in 2008, the unconventional programme offered a modernist approach to co",https://www.the50.com/discovery/Establishments/Canada/Toronto/Bar-Chef.html
1604256,The Green Zone,Bar,Washington DC,US,"2226 18th Street NW, Adams Morgan, Washington DC, 20009",38.9194812,-77.04187769999997,+1 202 579 9606,https://www.thegreenzonedc.com/,Average price per cocktail $15,Tue — Sun,"After operating as a pop-up bar for four years prior, owner Chris Hassaan Francke opened The Green Zone in its current location in the Adams Morgan district in",https://www.the50.com/discovery/Establishments/US/Washington-DC/The-Green-Zone.html
1621945,Grapes & Soda,Bar,Vancouver,Canada,"1541 W 6th Ave, Vancouver, British Columbia, BC V6J 1R1",49.26638916630643,-123.15794122429715,16043362456,http://www.grapesandsoda.ca/,Average price per cocktail $12,Tues — Sat,"When Grapes & Soda opened in Vancouver’s South Granville neighbourhood in 2015, it was the city’s first bar to focus entirely on natural wines. Owner Satoshi Yo",https://www.the50.com/discovery/Establishments/Canada/Vancouver/Grapes-and-Soda.html
1690078,Too Soon,Bar,Portland,US,"18 NE 28th Ave, Kerns, Portland, Oregon, 97232",45.52326,-122.637124,1 971 380 0548,https://toosoonpdx.com/,Average price per cocktail $15,Mon – Sat,"Awash in pink and purple neon, Too Soon offers a nostalgic trip into the New York bar scene of the 80s. Ceramics are a core theme – your drink is as likely to a",https://www.the50.com/discovery/Establishments/US/Portland/Too-Soon.html
1582083,Ceresio 7,Bar,Milan,Italy,"Via Ceresio, 7, Porta Volta, Milan, Lombardy , 20154",45.483551,9.1802958,+39 02 3103 9221,https://www.ceresio7.com/,Average price per cocktail $23,Mon – Sun,"Ceresio 7’s pair of rooftop swimming pools and 360-degree views of Milan may seem like the main reason to visit, but don’t underestimate its American Bar, led b",https://www.the50.com/discovery/Establishments/Italy/Milan/Ceresio-7.html
1582116,Kaito del Valle,Bar,Mexico City,Mexico,"Hamburgo 70B, Juárez, Mexico City, 06600",19.427191699999998,-99.1625031,+52 55 7978 3180,https://www.instagram.com/kaitodelvalle/?hl=en,Average price per cocktail $12,Wed – Mon,Alongside well-established Mexico City Japanese restaurant Deigo is an izakaya offering an immersive taste of Japan via an inventive cocktail list and small-pla,https://www.the50.com/discovery/Establishments/Mexico/Mexico-City/Kaito-del-Valle.html
1582169,Art of Duplicity,Bar,Cape Town,South Africa,"1 Coffee Lane, City Centre, Cape Town, Western Cape, 8000",-33.928336186026634,18.421531229254885,,http://170120.co.za/,,Tues – Sat,"Putting other so-called speakeasies to shame, the Art of Duplicity actually is a hidden bar, with little more on its website than a link to book a table. Obtain",https://www.the50.com/discovery/Establishments/South-Africa/Cape-Town/Art-of-Duplicity.html
1582188,Byrdi,Bar,Melbourne,Australia,"211 La Trobe Street, Central Business District, Melbourne, Victoria, 3000",-37.81037259499557,144.95855917235818,,http://byrdi.com.au/,Average price per cocktail $19,Tue – Sat,"Byrdi is tucked away within Melbourne's vibrant new food precinct (don't call it a food court), Ella. It was a new entry at No.80 in The World’s 50 Best Bars 20",https://www.the50.com/discovery/Establishments/Australia/Melbourne/Byrdi.html
1582213,The Shameful Tiki Room Toronto,Bar,Toronto,Canada,"1378 Queen Street West, Parkdale, Toronto, Ontario, M6K 1L7",43.6414265,-79.4332658,,https://shamefultikiroom.com/,Average price per cocktail $12,Evening: Mon – Sun,"You don't get any prizes for guessing which spirit is order of the day at The Shameful Tiki Room... it's rum. A sister to the ever-popular Vancouver original, t",https://www.the50.com/discovery/Establishments/Canada/Toronto/The-Shameful-Tiki-Room-Toronto.html
1582314,Ciccio's,Bar,Stockholm,Sweden,"Nybrogatan 21, Östermalm, Stockholm, 114 39 Stockholm",59.33478950404266,18.075417561289683,+46 8 661 89 76,http://ciccios.se/#/,Average price per cocktail $21,Evening: Tues – Fri Afternoon and evening: Sat,"Inspired by New York’s Little Italy and set within an Italian restaurant in Östermalm, this classic bar forms an entire section of the space, allowing the brouh",https://www.the50.com/discovery/Establishments/Sweden/Stockholm/Ciccios.html
1604127,The Drinkery,Bar,Cape Town,South Africa,"100 Shortmarket Street, City Centre, Cape Town, Western Cape, 8000",-33.92055508064205,18.415865815580215,+27 82 464 4866,https://www.instagram.com/thedrinkeryza/?hl=en,Average price per cocktail $7,Mon – Sat,"Part gallery, part cocktail bar, Cape Town’s The Drinkery is located within a former slave prison, hidden away on Heritage Square. A comfortable, contemporary s",https://www.the50.com/discovery/Establishments/South-Africa/Cape-Town/The-Drinkery.html
1604134,Savas Bar,Bar,Madrid,Spain,"C. de la Sombrerería, 3, Lavapiés, Madrid, 28012",40.40766417936609,-3.701836484266097,,https://www.instagram.com/savasbarmad/?hl=en,Average price per cocktail $9,Wed – Mon,"On the minimalist, single-page printout that serves as the drinks list for Madrid’s Savas, it states “We make cocktails”, and they certainly do. There’s a simpl",https://www.the50.com/discovery/Establishments/Spain/Madrid/Savas-Bar.html
,"Explore the best restaurants, bars, hotels and vineyards around the world",,,,,,,,,,,"Explore the world's best places to eat, drink and stay, as voted by our global experts",https://www.the50.com/discovery/Establishments/Brazil/Rio-de-Janeiro/Vizinho-Gastrobar.html
1604190,Dogma Cocktails,Bar,Antwerp,Belgium,"Wijngaardstraat 5, Antwerp, 2000",51.22118107958902,4.4007613160376895,+32 3 770 64 77,https://www.dogmacocktails.be/,Average price per cocktail $15,Tues – Sun,"Quirky Antwerp cocktail bar Dogma offers what it describes as “dandy drinks” with inimitable style and a sense of humour. What it does take seriously, barring t",https://www.the50.com/discovery/Establishments/Belgium/Antwerp/Dogma-Cocktails.html
1604209,Bar Mordecai,Bar,Toronto,Canada,"1272 Dundas St W , Dufferin Grove, Toronto, Ontario, ON M6J 1X7",43.649798533897574,-79.4269759455695,+1 416 537 4343,https://www.barmordecai.com/,Average price per cocktail $14,Wed – Sun,Housed in a retro-cool space inspired by the aesthetics of vintage hotel lobbies as imagined through the lens of Wes Anderson films (Mordecai is the name of the,https://www.the50.com/discovery/Establishments/Canada/Toronto/Bar-Mordecai.html
